"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI","Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI","Date & Time"
https://landscapewaco.com/landscaping-blog/,100,100,100,76,1.0 s,1.5 s,0.001,0 ms,1.1 s,2.1 s,99,100,100,73,0.4 s,0.8 s,0,0 ms,1.1 s,2.1 s,07/13/2023
https://landscapewaco.com/,100,100,100,83,0.5 s,0.9 s,0,40 ms,0.7 s,1.0 s,99,100,75,82,0.5 s,0.9 s,0,40 ms,0.7 s,1.0 s,07/13/2023
https://landscapewaco.com/sample-page/,100,100,100,83,0.7 s,1.2 s,0.001,0 ms,0.7 s,1.6 s,97,100,100,82,0.8 s,1.2 s,0.001,0 ms,0.7 s,1.6 s,07/13/2023
https://landscapewaco.com/portfolio/woodfield/,100,100,100,75,0.5 s,0.8 s,0.001,0 ms,1.8 s,1.9 s,95,100,100,73,0.7 s,1.1 s,0,0 ms,1.8 s,1.9 s,07/13/2023
https://landscapewaco.com/portfolio/badger-ranch/,100,100,100,75,0.6 s,0.9 s,0.001,30 ms,1.8 s,1.9 s,99,100,100,73,0.6 s,0.9 s,0,30 ms,1.8 s,1.9 s,07/13/2023
https://landscapewaco.com/landscaping-services-tx/landscape-lighting/,100,100,100,83,0.7 s,1.1 s,0.003,0 ms,0.7 s,1.3 s,99,100,100,82,0.4 s,0.8 s,0,0 ms,0.7 s,1.3 s,07/13/2023
https://landscapewaco.com/testimonial/,100,100,100,75,0.6 s,1.0 s,0.001,10 ms,1.8 s,2.6 s,95,100,100,73,0.8 s,1.2 s,0,10 ms,1.8 s,2.6 s,07/13/2023
https://landscapewaco.com/grounds-maintenance/,100,100,100,83,0.6 s,1.0 s,0.004,0 ms,0.6 s,1.7 s,97,100,100,82,0.7 s,1.1 s,0.004,0 ms,0.6 s,1.7 s,07/13/2023
https://landscapewaco.com/landscaping-services-tx/artificial-turf/,100,100,100,83,0.8 s,1.2 s,0.024,0 ms,0.8 s,1.1 s,99,100,100,82,0.5 s,0.9 s,0.001,0 ms,0.8 s,1.1 s,07/13/2023
https://landscapewaco.com/portfolio/,100,100,100,76,0.9 s,1.3 s,0.001,0 ms,0.9 s,2.1 s,96,100,100,73,0.6 s,1.1 s,0,0 ms,0.9 s,2.1 s,07/13/2023
https://landscapewaco.com/sprinkler-services-tx/,100,100,100,83,1.0 s,1.2 s,0.002,0 ms,1.1 s,1.9 s,88,100,100,82,0.7 s,1.0 s,0.255,0 ms,1.1 s,1.9 s,07/13/2023
https://landscapewaco.com/about-picture-perfect-landscaping-waco-tx/,100,100,100,83,0.6 s,1.0 s,0.002,0 ms,0.6 s,1.6 s,99,100,100,82,0.4 s,0.8 s,0,0 ms,0.6 s,1.6 s,07/13/2023
https://landscapewaco.com/landscaping-services-tx/landscape-design-and-installation/,99,100,100,83,1.0 s,1.1 s,0.003,0 ms,1.0 s,3.5 s,99,100,100,82,0.6 s,0.8 s,0.001,0 ms,1.0 s,3.5 s,07/13/2023
https://landscapewaco.com/landscaping-services-tx/hardscape-retaining-walls/,100,100,100,83,0.5 s,1.0 s,0.024,0 ms,0.5 s,1.3 s,99,100,100,82,0.5 s,0.8 s,0,0 ms,0.5 s,1.3 s,07/13/2023
https://landscapewaco.com/portfolio/landscapes/,100,100,100,75,0.7 s,1.1 s,0.001,0 ms,1.9 s,1.9 s,97,100,100,73,0.8 s,1.1 s,0,0 ms,1.9 s,1.9 s,07/13/2023
https://landscapewaco.com/portfolio/drainage/,100,100,100,75,0.6 s,0.9 s,0.001,10 ms,1.1 s,1.9 s,94,100,100,73,0.6 s,0.9 s,0,10 ms,1.1 s,1.9 s,07/13/2023
https://landscapewaco.com/portfolio/hardscapes/,100,100,100,75,0.5 s,0.9 s,0.001,10 ms,1.7 s,1.5 s,99,100,100,73,0.5 s,0.9 s,0,10 ms,1.7 s,1.5 s,07/13/2023
https://landscapewaco.com/portfolio/gravel-work/,100,100,100,75,0.6 s,0.9 s,0.001,30 ms,1.9 s,1.8 s,96,100,100,73,0.6 s,1.0 s,0.001,30 ms,1.9 s,1.8 s,07/13/2023
https://landscapewaco.com/faqs/,100,100,100,75,0.6 s,1.0 s,0.002,0 ms,0.8 s,1.3 s,99,100,100,73,0.5 s,0.9 s,0.001,0 ms,0.8 s,1.3 s,07/13/2023
https://landscapewaco.com/lawn-care-services-tx/,100,100,100,83,0.7 s,1.0 s,0.002,0 ms,0.7 s,1.4 s,97,100,100,82,0.6 s,0.9 s,0.003,0 ms,0.7 s,1.4 s,07/13/2023
https://landscapewaco.com/privacy-policy/,100,100,100,83,0.8 s,1.1 s,0.002,0 ms,0.8 s,1.1 s,99,100,100,82,0.6 s,0.9 s,0.002,0 ms,0.8 s,1.1 s,07/13/2023
https://landscapewaco.com/thank-you/,100,100,100,83,0.6 s,1.0 s,0.003,0 ms,0.6 s,1.3 s,98,100,100,82,0.3 s,1.1 s,0,0 ms,0.6 s,1.3 s,07/13/2023
https://landscapewaco.com/landscaping-services-tx/,100,100,100,91,0.6 s,0.9 s,0.003,40 ms,0.7 s,1.3 s,99,100,100,91,0.5 s,0.9 s,0.007,40 ms,0.7 s,1.3 s,07/13/2023
https://landscapewaco.com/resources/,100,100,100,75,0.7 s,1.1 s,0.002,0 ms,0.7 s,1.4 s,99,100,100,73,0.4 s,0.8 s,0,0 ms,0.7 s,1.4 s,07/13/2023
https://landscapewaco.com/contact-us/,100,100,100,83,0.7 s,1.0 s,0.003,0 ms,0.7 s,1.3 s,97,100,100,82,0.8 s,1.0 s,0.003,0 ms,0.7 s,1.3 s,07/13/2023
https://landscapewaco.com/landscaping-services-tx/waterfalls-ponds-fountains/,100,100,100,83,0.6 s,0.8 s,0.003,0 ms,0.6 s,1.7 s,98,100,100,82,0.8 s,1.0 s,0.001,0 ms,0.6 s,1.7 s,07/13/2023
https://landscapewaco.com/landscaping-services-tx/irrigation-sprinkler-systems/,100,100,100,83,0.4 s,0.8 s,0,0 ms,0.4 s,1.0 s,100,100,100,82,0.3 s,0.8 s,0,0 ms,0.4 s,1.0 s,07/13/2023
https://landscapewaco.com/blog/,100,100,100,76,0.7 s,1.1 s,0.001,0 ms,0.7 s,1.3 s,99,100,100,73,0.5 s,0.9 s,0.003,0 ms,0.7 s,1.3 s,07/13/2023
