"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI",MDOM_Size,"Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI",DDOM_Size,"Date & Time"
https://carnahanlandscaping.com/blog/building-a-covered-patio-in-houston-consider-this/,99,100,100,97,0.7 s,2.1 s,0,40 ms,0.9 s,1.2 s,315,98,100,100,100,0.5 s,0.7 s,0.008,40 ms,0.9 s,1.2 s,315,03/28/2024
https://carnahanlandscaping.com/blog/ask-your-pool-builder-in-houston-these-questions-before-you-start/,98,100,100,97,0.7 s,2.1 s,0,110 ms,2.2 s,1.3 s,341,94,100,100,100,0.5 s,0.8 s,0.008,110 ms,2.2 s,1.3 s,341,03/28/2024
https://carnahanlandscaping.com/blog/why-you-should-consider-building-a-pergola-in-houston/,99,100,100,97,0.7 s,2.1 s,0,70 ms,0.9 s,1.1 s,307,90,100,100,100,0.5 s,0.8 s,0.008,70 ms,0.9 s,1.1 s,307,03/28/2024
https://carnahanlandscaping.com/blog/4-cost-effective-pool-building-tips/,98,100,100,97,0.6 s,2.1 s,0,140 ms,1.0 s,0.9 s,315,90,100,100,100,0.5 s,0.8 s,0.008,140 ms,1.0 s,0.9 s,315,03/28/2024
https://carnahanlandscaping.com/blog/why-you-should-have-an-outdoor-fireplace-installed/,99,100,100,97,0.7 s,2.1 s,0,70 ms,1.0 s,1.3 s,313,97,100,100,100,0.5 s,0.8 s,0.008,70 ms,1.0 s,1.3 s,313,03/28/2024
https://carnahanlandscaping.com/blog/the-3-most-popular-uses-for-pergolas/,98,100,100,97,0.7 s,2.1 s,0,130 ms,1.0 s,1.3 s,316,98,100,100,100,0.5 s,0.8 s,0.008,130 ms,1.0 s,1.3 s,316,03/28/2024
https://carnahanlandscaping.com/blog/the-best-styles-for-outdoor-kitchens/,99,100,100,97,0.6 s,2.1 s,0,30 ms,0.8 s,1.1 s,356,99,100,100,100,0.5 s,0.7 s,0.008,30 ms,0.8 s,1.1 s,356,03/28/2024
https://carnahanlandscaping.com/blog/5-ideas-for-your-outdoor-kitchen-in-houston/,87,100,95,97,0.8 s,2.0 s,0.053,470 ms,2.7 s,1.7 s,326,72,100,95,100,0.6 s,1.3 s,0,470 ms,2.7 s,1.7 s,324,03/28/2024
https://carnahanlandscaping.com/blog/drought-tolerant-landscaping-10-key-tips/,97,100,100,97,0.8 s,2.1 s,0,170 ms,1.1 s,1.2 s,373,97,100,100,100,0.5 s,0.7 s,0.008,170 ms,1.1 s,1.2 s,373,03/28/2024
https://carnahanlandscaping.com/,99,100,100,100,0.6 s,0.9 s,0,120 ms,1.0 s,0.9 s,506,92,100,100,100,0.5 s,0.7 s,0.008,120 ms,1.0 s,0.9 s,506,03/28/2024
https://carnahanlandscaping.com/pool-maintenance/,99,100,100,100,0.7 s,2.1 s,0,60 ms,2.1 s,1.0 s,400,99,100,100,100,0.5 s,0.8 s,0.008,60 ms,2.1 s,1.0 s,400,03/28/2024
https://carnahanlandscaping.com/web-stories/,99,100,100,100,0.6 s,2.1 s,0,70 ms,0.9 s,1.1 s,349,94,100,100,100,0.3 s,1.1 s,0.008,70 ms,0.9 s,1.1 s,349,03/28/2024
https://carnahanlandscaping.com/tos/,99,100,100,100,0.7 s,2.1 s,0,20 ms,0.8 s,0.9 s,230,99,100,100,100,0.4 s,0.8 s,0.008,20 ms,0.8 s,0.9 s,230,03/28/2024
https://carnahanlandscaping.com/privacy/,99,100,100,100,0.6 s,2.1 s,0,10 ms,0.7 s,1.0 s,245,99,100,100,100,0.4 s,0.8 s,0.008,10 ms,0.7 s,1.0 s,245,03/28/2024
https://carnahanlandscaping.com/financing/,99,100,100,100,0.7 s,2.1 s,0,30 ms,0.8 s,1.0 s,325,99,100,100,100,0.5 s,0.8 s,0.008,30 ms,0.8 s,1.0 s,325,03/28/2024
https://carnahanlandscaping.com/outdoor-living/retaining-walls/,99,100,100,98,0.8 s,2.2 s,0,10 ms,2.2 s,1.2 s,404,99,100,100,100,0.6 s,0.8 s,0.008,10 ms,2.2 s,1.2 s,404,03/28/2024
https://carnahanlandscaping.com/outdoor-living/fireplaces-fire-pits/,98,100,100,98,0.7 s,2.2 s,0,110 ms,0.9 s,1.2 s,438,99,100,100,100,0.5 s,0.8 s,0.008,110 ms,0.9 s,1.2 s,438,03/28/2024
https://carnahanlandscaping.com/outdoor-living/irrigation-and-drains-system/,99,100,100,98,0.7 s,2.1 s,0,70 ms,0.9 s,1.1 s,364,98,100,100,100,0.5 s,0.8 s,0.008,70 ms,0.9 s,1.1 s,364,03/28/2024
https://carnahanlandscaping.com/outdoor-living/patios-walkways/,99,100,100,98,0.7 s,2.1 s,0,30 ms,0.8 s,1.0 s,478,94,100,100,100,0.5 s,0.8 s,0.008,30 ms,0.8 s,1.0 s,478,03/28/2024
https://carnahanlandscaping.com/outdoor-living/pergolas-cabanas/,99,100,100,98,0.7 s,2.1 s,0,0 ms,0.8 s,1.1 s,436,94,100,100,100,0.5 s,0.8 s,0.008,0 ms,0.8 s,1.1 s,436,03/28/2024
https://carnahanlandscaping.com/location/magnolia/,99,100,100,98,0.8 s,2.1 s,0,10 ms,1.0 s,1.2 s,479,86,100,100,100,0.5 s,0.8 s,0.008,10 ms,1.0 s,1.2 s,479,03/28/2024
