"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI",MDOM_Size,"Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI",DDOM_Size,"Date & Time"
https://carnahanlandscaping.com/blog/ask-your-pool-builder-in-houston-these-questions-before-you-start/,99,100,100,97,0.7 s,2.2 s,0,30 ms,0.9 s,1.2 s,341,90,100,100,100,0.5 s,0.7 s,0.008,30 ms,0.9 s,1.2 s,341,02/28/2024
https://carnahanlandscaping.com/blog/4-cost-effective-pool-building-tips/,96,100,100,97,0.7 s,2.1 s,0,190 ms,1.0 s,1.2 s,315,96,100,100,100,0.4 s,0.7 s,0.008,190 ms,1.0 s,1.2 s,315,02/28/2024
https://carnahanlandscaping.com/blog/why-you-should-consider-building-a-pergola-in-houston/,95,100,100,97,0.6 s,2.1 s,0,240 ms,1.1 s,0.9 s,307,99,100,100,100,0.5 s,0.8 s,0.008,240 ms,1.1 s,0.9 s,307,02/28/2024
https://carnahanlandscaping.com/blog/building-a-covered-patio-in-houston-consider-this/,97,100,100,97,0.6 s,2.5 s,0,100 ms,1.0 s,0.9 s,315,99,100,100,100,0.5 s,0.7 s,0.008,100 ms,1.0 s,0.9 s,315,02/28/2024
https://carnahanlandscaping.com/blog/why-you-should-have-an-outdoor-fireplace-installed/,97,100,100,97,0.6 s,2.1 s,0,150 ms,1.1 s,1.3 s,313,99,100,100,100,0.5 s,0.8 s,0.008,150 ms,1.1 s,1.3 s,313,02/28/2024
https://carnahanlandscaping.com/blog/the-3-most-popular-uses-for-pergolas/,97,100,100,97,0.7 s,2.1 s,0,160 ms,1.0 s,1.0 s,316,99,100,100,100,0.5 s,0.8 s,0.008,160 ms,1.0 s,1.0 s,316,02/28/2024
https://carnahanlandscaping.com/blog/the-best-styles-for-outdoor-kitchens/,99,100,100,97,0.7 s,2.1 s,0,80 ms,0.9 s,1.1 s,356,99,100,100,100,0.5 s,0.7 s,0.008,80 ms,0.9 s,1.1 s,356,02/28/2024
https://carnahanlandscaping.com/blog/5-ideas-for-your-outdoor-kitchen-in-houston/,98,100,100,97,0.7 s,2.1 s,0,100 ms,0.9 s,1.1 s,334,94,100,100,100,0.5 s,0.8 s,0.008,100 ms,0.9 s,1.1 s,334,02/28/2024
https://carnahanlandscaping.com/blog/drought-tolerant-landscaping-10-key-tips/,98,100,100,97,0.7 s,2.1 s,0,80 ms,1.0 s,1.2 s,373,99,100,100,100,0.5 s,0.7 s,0.008,80 ms,1.0 s,1.2 s,373,02/28/2024
https://carnahanlandscaping.com/,99,100,100,100,0.7 s,1.0 s,0,100 ms,0.9 s,0.9 s,506,98,100,100,100,0.4 s,0.5 s,0.008,100 ms,0.9 s,0.9 s,506,02/28/2024
