"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI",MDOM_Size,"Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI",DDOM_Size,"Date & Time"
https://www.theplantconcierge.com/blog/,99,98,100,100,0.6 s,0.8 s,0,130 ms,0.7 s,0.9 s,676,100,98,100,100,0.4 s,0.5 s,0,130 ms,0.7 s,0.9 s,676,03/28/2024
https://www.theplantconcierge.com/artificial-turf/benefits-of-artificial-turf/,100,98,100,100,0.5 s,0.7 s,0,0 ms,0.6 s,1.6 s,542,100,98,100,100,0.4 s,0.4 s,0,0 ms,0.6 s,1.6 s,542,03/28/2024
https://www.theplantconcierge.com/artificial-turf/artificial-turf-installers/,99,98,100,100,0.6 s,0.7 s,0,90 ms,0.8 s,0.9 s,539,100,98,100,100,0.4 s,0.4 s,0,90 ms,0.8 s,0.9 s,539,03/28/2024
https://www.theplantconcierge.com/landscaping/landscaping-dallas/,100,98,100,100,0.5 s,0.6 s,0,50 ms,0.6 s,0.6 s,548,100,98,100,100,0.3 s,0.4 s,0,50 ms,0.6 s,0.6 s,548,03/28/2024
https://www.theplantconcierge.com/landscaping/professional-landscaping-service/,100,98,100,100,0.5 s,0.7 s,0,50 ms,0.6 s,0.6 s,521,100,98,100,100,0.4 s,0.4 s,0,50 ms,0.6 s,0.6 s,521,03/28/2024
https://www.theplantconcierge.com/landscaping/landscape-styles-and-themes/,100,98,100,100,0.5 s,0.6 s,0,40 ms,0.6 s,0.6 s,549,100,98,100,100,0.4 s,0.4 s,0,40 ms,0.6 s,0.6 s,549,03/28/2024
https://www.theplantconcierge.com/landscaping/landscaping-in-winter/,100,98,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,1.1 s,523,100,98,100,100,0.3 s,0.4 s,0,0 ms,0.6 s,1.1 s,523,03/28/2024
https://www.theplantconcierge.com/landscape-miantenance/low-maintenance-landscaping/,100,98,100,100,0.5 s,0.6 s,0,30 ms,0.6 s,0.6 s,600,100,98,100,100,0.4 s,0.4 s,0,30 ms,0.6 s,0.6 s,600,03/28/2024
https://www.theplantconcierge.com/landscaping/landscaping-companies/,100,98,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.5 s,544,100,98,100,100,0.3 s,0.4 s,0,0 ms,0.5 s,0.5 s,544,03/28/2024
https://www.theplantconcierge.com/landscaping/backyard-pool-designs/,100,98,100,100,0.5 s,0.6 s,0,10 ms,0.5 s,0.5 s,553,100,98,100,100,0.3 s,0.4 s,0,10 ms,0.5 s,0.5 s,553,03/28/2024
https://www.theplantconcierge.com/landscaping/landscaping-trends/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.5 s,0.5 s,577,100,98,100,100,0.4 s,0.4 s,0,0 ms,0.5 s,0.5 s,577,03/28/2024
https://www.theplantconcierge.com/dallas-irrigation-service/irrigation-system-maintenance/,100,98,100,100,0.5 s,0.6 s,0,40 ms,0.6 s,0.6 s,582,100,98,100,100,0.4 s,0.4 s,0,40 ms,0.6 s,0.6 s,582,03/28/2024
https://www.theplantconcierge.com/landscaping/lakewood-landscape/,100,98,100,100,0.5 s,0.6 s,0,50 ms,0.6 s,0.6 s,526,100,98,100,100,0.4 s,0.4 s,0,50 ms,0.6 s,0.6 s,526,03/28/2024
https://www.theplantconcierge.com/landscaping/vision-landscape-design/,100,98,100,100,0.5 s,0.7 s,0,20 ms,0.6 s,0.6 s,523,100,98,100,100,0.3 s,0.4 s,0,20 ms,0.6 s,0.6 s,523,03/28/2024
https://www.theplantconcierge.com/landscape-miantenance/lawn-maintenance-dallas/,100,98,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.6 s,545,100,98,100,100,0.3 s,0.4 s,0,0 ms,0.5 s,0.6 s,545,03/28/2024
https://www.theplantconcierge.com/landscape-lighting/tips-for-landscape-lighting/,100,98,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,1.3 s,519,100,98,100,100,0.3 s,0.4 s,0,0 ms,0.6 s,1.3 s,519,03/28/2024
https://www.theplantconcierge.com/outdoor-kitchen/outdoor-kitchen-designs/,100,98,100,100,0.5 s,0.6 s,0,30 ms,0.6 s,0.6 s,574,100,98,100,100,0.3 s,0.4 s,0,30 ms,0.6 s,0.6 s,574,03/28/2024
https://www.theplantconcierge.com/landscape-lighting/landscape-lighting-ideas/,100,98,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,1.2 s,522,100,98,100,100,0.3 s,0.4 s,0,0 ms,0.6 s,1.2 s,522,03/28/2024
https://www.theplantconcierge.com/organic-landscape/organic-landscape-solutions/,100,98,100,100,0.6 s,0.7 s,0,30 ms,0.6 s,0.6 s,520,100,98,100,100,0.3 s,0.4 s,0,30 ms,0.6 s,0.6 s,520,03/28/2024
https://www.theplantconcierge.com/landscaping/plant-walls/,100,98,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,0.6 s,538,100,98,100,100,0.3 s,0.3 s,0,0 ms,0.6 s,0.6 s,538,03/28/2024
https://www.theplantconcierge.com/organic-landscape/organic-landscaping/,100,98,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,1.2 s,538,100,98,100,100,0.4 s,0.4 s,0,0 ms,0.6 s,1.2 s,538,03/28/2024
https://www.theplantconcierge.com/pergolas-and-arbors/pergola-uses/,100,98,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,1.4 s,522,100,98,100,100,0.3 s,0.3 s,0,0 ms,0.5 s,1.4 s,522,03/28/2024
https://www.theplantconcierge.com/outdoor-kitchen/benefits-of-an-outdoor-kitchen/,100,98,100,100,0.5 s,0.6 s,0,30 ms,0.6 s,0.5 s,546,100,98,100,100,0.3 s,0.3 s,0,30 ms,0.6 s,0.5 s,546,03/28/2024
https://www.theplantconcierge.com/landscaping/flower-mound-landscaping/,100,98,100,100,0.5 s,0.7 s,0,40 ms,0.6 s,0.6 s,535,100,98,100,100,0.3 s,0.3 s,0,40 ms,0.6 s,0.6 s,535,03/28/2024
https://www.theplantconcierge.com/landscaping/landscaping-highland-park/,100,98,100,100,0.5 s,0.6 s,0,60 ms,0.6 s,0.7 s,545,100,98,100,100,0.4 s,0.4 s,0,60 ms,0.6 s,0.7 s,545,03/28/2024
https://www.theplantconcierge.com/dallas-lawn-care/professional-tree-service/,100,98,100,100,0.5 s,0.7 s,0,50 ms,0.7 s,0.7 s,563,100,98,100,100,0.4 s,0.4 s,0,50 ms,0.7 s,0.7 s,563,03/28/2024
https://www.theplantconcierge.com/dallas-lawn-care/common-lawn-weeds/,100,98,100,100,0.5 s,0.6 s,0,70 ms,0.6 s,0.7 s,532,100,98,100,100,0.3 s,0.4 s,0,70 ms,0.6 s,0.7 s,532,03/28/2024
https://www.theplantconcierge.com/landscaping/landscaping-company-dallas/,100,98,100,100,0.5 s,0.6 s,0,20 ms,0.5 s,0.5 s,557,100,98,100,100,0.3 s,0.4 s,0,20 ms,0.5 s,0.5 s,557,03/28/2024
https://www.theplantconcierge.com/outdoor-kitchen/outdoor-kitchen-ideas/,100,98,100,100,0.5 s,0.6 s,0,50 ms,0.6 s,0.6 s,528,100,98,100,100,0.3 s,0.4 s,0,50 ms,0.6 s,0.6 s,528,03/28/2024
https://www.theplantconcierge.com/landscaping/landscaping-flower-mound/,100,98,100,100,0.5 s,0.7 s,0,70 ms,0.6 s,0.7 s,564,100,98,100,100,0.4 s,0.4 s,0,70 ms,0.6 s,0.7 s,564,03/28/2024
https://www.theplantconcierge.com/landscaping/best-landscaping-company/,100,98,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.6 s,528,100,98,100,100,0.3 s,0.3 s,0,0 ms,0.5 s,0.6 s,528,03/28/2024
https://www.theplantconcierge.com/dallas-lawn-care/residential-lawn-maintenance/,100,98,100,100,0.5 s,0.7 s,0,70 ms,0.6 s,1.2 s,542,100,98,100,100,0.3 s,0.4 s,0,70 ms,0.6 s,1.2 s,542,03/28/2024
https://www.theplantconcierge.com/landscaping/backyard-landscape-ideas/,100,98,100,100,0.6 s,0.7 s,0,20 ms,0.6 s,0.7 s,620,100,98,100,100,0.4 s,0.4 s,0.025,20 ms,0.6 s,0.7 s,620,03/28/2024
https://www.theplantconcierge.com/landscaping/winter-landscape-ideas/,100,98,100,100,0.5 s,0.6 s,0,10 ms,0.5 s,1.1 s,530,100,98,100,100,0.4 s,0.4 s,0,10 ms,0.5 s,1.1 s,530,03/28/2024
https://www.theplantconcierge.com/landscape-miantenance/dallas-landscape-maintenance/,100,98,100,100,0.5 s,0.6 s,0,30 ms,0.6 s,0.6 s,576,100,98,100,100,0.3 s,0.4 s,0,30 ms,0.6 s,0.6 s,576,03/28/2024
https://www.theplantconcierge.com/dallas-lawn-care/dallas-landscaping/,100,98,100,100,0.5 s,0.6 s,0,50 ms,0.6 s,0.6 s,577,100,98,100,100,0.3 s,0.4 s,0,50 ms,0.6 s,0.6 s,577,03/28/2024
https://www.theplantconcierge.com/dallas-drainage/lawn-drainage-system-dallas/,100,98,100,100,0.6 s,0.6 s,0,10 ms,0.6 s,0.7 s,563,100,98,100,100,0.4 s,0.4 s,0,10 ms,0.6 s,0.7 s,563,03/28/2024
https://www.theplantconcierge.com/landscaping/landscape-design/,100,98,100,100,0.5 s,0.7 s,0,20 ms,0.6 s,0.7 s,538,100,98,100,100,0.4 s,0.4 s,0,20 ms,0.6 s,0.7 s,538,03/28/2024
https://www.theplantconcierge.com/,100,98,100,100,0.7 s,1.3 s,0,40 ms,0.8 s,1.1 s,885,99,98,100,100,0.5 s,0.6 s,0,40 ms,0.8 s,1.1 s,885,03/28/2024
https://www.theplantconcierge.com/request-a-free-quote/,100,98,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,0.6 s,647,100,98,100,100,0.3 s,0.3 s,0,0 ms,0.6 s,0.6 s,647,03/28/2024
https://www.theplantconcierge.com/services/landscape-design-dallas/,100,98,100,100,0.6 s,0.8 s,0,50 ms,0.7 s,0.7 s,752,100,98,100,100,0.4 s,0.4 s,0,50 ms,0.7 s,0.7 s,752,03/28/2024
https://www.theplantconcierge.com/landscape-design-in-dallas/,100,98,100,100,0.5 s,0.7 s,0,40 ms,0.6 s,1.4 s,563,100,98,100,100,0.4 s,0.4 s,0,40 ms,0.6 s,1.4 s,563,03/28/2024
https://www.theplantconcierge.com/pictures/,100,98,100,100,0.5 s,0.7 s,0,20 ms,0.6 s,0.6 s,603,100,98,100,100,0.4 s,0.4 s,0,20 ms,0.6 s,0.6 s,603,03/28/2024
https://www.theplantconcierge.com/our-work/,100,98,100,99,0.6 s,0.8 s,0,0 ms,0.6 s,0.7 s,629,100,98,100,100,0.4 s,0.4 s,0.001,0 ms,0.6 s,0.7 s,629,03/28/2024
https://www.theplantconcierge.com/areas-we-serve/,100,98,100,100,0.5 s,0.7 s,0,0 ms,0.5 s,0.5 s,599,100,98,100,100,0.3 s,0.3 s,0,0 ms,0.5 s,0.5 s,599,03/28/2024
https://www.theplantconcierge.com/our-work/north-dallas-landscaping-service/,100,98,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,1.2 s,599,100,98,100,100,0.4 s,0.4 s,0,0 ms,0.6 s,1.2 s,599,03/28/2024
https://www.theplantconcierge.com/our-work/landscaping-services-in-highland-park-tx/,100,98,100,100,0.5 s,0.6 s,0,50 ms,0.6 s,0.6 s,628,100,98,100,100,0.3 s,0.4 s,0,50 ms,0.6 s,0.6 s,628,03/28/2024
