"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI","Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI","Date & Time"
https://www.theplantconcierge.com/blog/,100,94,100,100,0.5 s,0.7 s,0,0 ms,0.5 s,0.5 s,100,94,100,100,0.4 s,0.5 s,0.001,0 ms,0.5 s,0.5 s,09/23/2023
https://www.theplantconcierge.com/landscape-miantenance/low-maintenance-landscaping/,100,98,100,100,0.4 s,0.6 s,0,10 ms,0.5 s,0.5 s,100,98,100,100,0.2 s,0.3 s,0,10 ms,0.5 s,0.5 s,09/23/2023
https://www.theplantconcierge.com/landscaping/landscaping-companies/,100,98,100,100,0.4 s,0.7 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.2 s,0.3 s,0,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/landscaping/backyard-pool-designs/,100,98,100,100,0.4 s,0.7 s,0,0 ms,0.5 s,0.4 s,100,98,100,100,0.2 s,0.3 s,0,0 ms,0.5 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/landscaping/landscaping-trends/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.3 s,0.4 s,0,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/dallas-irrigation-service/irrigation-system-maintenance/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.3 s,0.4 s,0,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/landscaping/landscaping-in-winter/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.3 s,0.3 s,0,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/landscaping/lakewood-landscape/,100,98,100,100,0.4 s,0.7 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.2 s,0.3 s,0,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/landscaping/vision-landscape-design/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.2 s,0.3 s,0,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/landscape-miantenance/lawn-maintenance-dallas/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.2 s,0.4 s,0,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/landscape-lighting/tips-for-landscape-lighting/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.2 s,0.3 s,0,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/outdoor-kitchen/outdoor-kitchen-designs/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.2 s,0.3 s,0,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/landscape-lighting/landscape-lighting-ideas/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.3 s,0.4 s,0.001,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/organic-landscape/organic-landscape-solutions/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.2 s,0.4 s,0,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/landscaping/plant-walls/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.3 s,0.4 s,0.001,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/artificial-turf/artificial-turf-installers/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.3 s,0.4 s,0,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/organic-landscape/organic-landscaping/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.3 s,0.4 s,0,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/pergolas-and-arbors/pergola-uses/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.3 s,0.3 s,0,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/outdoor-kitchen/benefits-of-an-outdoor-kitchen/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.2 s,0.4 s,0,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/artificial-turf/benefits-of-artificial-turf/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.2 s,0.3 s,0,0 ms,0.4 s,0.4 s,09/23/2023
https://www.theplantconcierge.com/landscaping/flower-mound-landscaping/,100,98,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,100,98,100,100,0.3 s,0.3 s,0,0 ms,0.4 s,0.4 s,09/23/2023
