"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI","Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI","Date & Time"
https://landscapewaco.com/landscaping-blog/,95,96,100,93,0.6 s,0.8 s,0,260 ms,1.1 s,1.2 s,90,96,100,92,0.6 s,0.7 s,0,260 ms,1.1 s,1.2 s,08/16/2023
https://landscapewaco.com/blog/preparing-your-sprinkler-system-for-winter-and-landscaping-tips/,93,92,100,93,0.7 s,0.9 s,0.001,320 ms,1.2 s,1.1 s,90,92,100,92,0.7 s,0.8 s,0,320 ms,1.2 s,1.1 s,08/16/2023
https://landscapewaco.com/blog/what-you-can-expect-when-hiring-landscape-design-services/,97,92,100,93,0.5 s,0.7 s,0,190 ms,0.8 s,0.8 s,96,92,100,92,0.5 s,0.9 s,0,190 ms,0.8 s,0.8 s,08/16/2023
https://landscapewaco.com/blog/video-5/,100,96,100,93,0.9 s,1.0 s,0,80 ms,1.0 s,1.5 s,99,96,100,92,0.6 s,0.7 s,0,80 ms,1.0 s,1.5 s,08/16/2023
https://landscapewaco.com/blog/tree-lift-project-phase-2-of-4/,100,96,100,93,0.6 s,0.7 s,0,0 ms,0.6 s,1.4 s,94,96,100,92,0.6 s,0.9 s,0,0 ms,0.6 s,1.4 s,08/16/2023
https://landscapewaco.com/blog/video-4/,93,93,100,93,1.2 s,1.3 s,0,320 ms,1.6 s,1.7 s,99,93,100,92,0.8 s,0.9 s,0,320 ms,1.6 s,1.7 s,08/16/2023
https://landscapewaco.com/blog/what-i-like-to-call-a-mini-zen-garden/,100,96,100,93,0.7 s,0.8 s,0.001,20 ms,0.8 s,1.1 s,98,96,100,92,0.7 s,0.8 s,0,20 ms,0.8 s,1.1 s,08/16/2023
https://landscapewaco.com/blog/picture-perfect-landscape-installation/,92,93,100,93,1.0 s,1.2 s,0,360 ms,1.5 s,1.3 s,99,93,100,92,0.4 s,0.7 s,0,360 ms,1.5 s,1.3 s,08/16/2023
https://landscapewaco.com/blog/phase-4-down-in-to-place/,100,96,95,93,0.8 s,0.9 s,0,10 ms,0.8 s,1.2 s,97,96,95,92,0.6 s,0.9 s,0,10 ms,0.8 s,1.2 s,08/16/2023
https://landscapewaco.com/blog/before-and-after-about-one-day-start-to-finish/,99,96,100,93,0.8 s,0.8 s,0,130 ms,1.0 s,0.9 s,98,96,100,92,0.8 s,0.9 s,0,130 ms,1.0 s,0.9 s,08/16/2023
https://landscapewaco.com/blog/area-has-very-thin-soil-and-home-owner-wanted-less-lawn-to-care-for/,98,96,100,93,0.6 s,0.9 s,0,160 ms,0.9 s,1.1 s,100,96,100,92,0.6 s,0.7 s,0,160 ms,0.9 s,1.1 s,08/16/2023
https://landscapewaco.com/blog/install-irrigation-new-turf-pathways-fountain-and-landscape/,98,96,100,93,0.8 s,1.1 s,0,160 ms,1.1 s,1.2 s,99,96,100,92,0.7 s,0.8 s,0,160 ms,1.1 s,1.2 s,08/16/2023
https://landscapewaco.com/blog/newly-constructed-swimming-pool/,91,96,100,93,0.6 s,0.7 s,0,390 ms,1.2 s,1.2 s,100,96,100,92,0.6 s,0.7 s,0,390 ms,1.2 s,1.2 s,08/16/2023
https://landscapewaco.com/blog/quarry-block-retaining-wall/,97,96,100,93,0.4 s,0.7 s,0,190 ms,0.8 s,0.8 s,99,96,100,92,0.5 s,0.7 s,0,190 ms,0.8 s,0.8 s,08/16/2023
https://landscapewaco.com/blog/spring-is-in-full-bloom-254-716-7532/,99,96,100,93,0.6 s,0.7 s,0,150 ms,0.9 s,0.9 s,93,96,100,92,0.7 s,1.3 s,0,150 ms,0.9 s,0.9 s,08/16/2023
https://landscapewaco.com/blog/client-new-to-waco-older-home-big-trees-and-3-dogs-big-mess-now-clean-access/,98,96,100,93,0.7 s,0.8 s,0,150 ms,0.9 s,1.0 s,97,96,100,92,0.9 s,1.0 s,0,150 ms,0.9 s,1.0 s,08/16/2023
https://landscapewaco.com/blog/new-sitting-area-and-additional-landscape/,100,96,100,93,0.4 s,0.7 s,0,10 ms,0.5 s,0.6 s,94,96,100,92,0.6 s,0.9 s,0,10 ms,0.5 s,0.6 s,08/16/2023
https://landscapewaco.com/blog/installation-of-elm-tree-in-difficult-location-overlooking-lake-waco/,98,96,100,93,0.6 s,0.9 s,0,180 ms,0.9 s,0.9 s,93,96,100,92,0.8 s,1.1 s,0,180 ms,0.9 s,0.9 s,08/16/2023
https://landscapewaco.com/blog/lunch-with-the-masters-rita-haws-plemmons/,100,96,100,93,0.5 s,0.8 s,0,0 ms,0.5 s,0.5 s,83,96,100,92,0.5 s,0.7 s,0,0 ms,0.5 s,0.5 s,08/16/2023
