"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI","Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI","Date & Time"
https://landscapewaco.com/landscaping-blog/,100,98,100,92,0.6 s,0.9 s,0.001,30 ms,0.8 s,2.0 s,99,98,100,92,0.8 s,0.9 s,0.011,30 ms,0.8 s,2.0 s,06/06/2023
https://landscapewaco.com/blog/pre-rain-drain/,100,100,100,91,0.5 s,0.8 s,0,0 ms,0.5 s,0.6 s,100,100,100,92,0.4 s,0.8 s,0.001,0 ms,0.5 s,0.6 s,06/06/2023
https://landscapewaco.com/blog/springtime-landscapewaco/,100,100,100,91,0.5 s,0.8 s,0,10 ms,0.5 s,0.5 s,100,100,100,92,0.4 s,0.8 s,0.003,10 ms,0.5 s,0.5 s,06/06/2023
https://landscapewaco.com/blog/tropical-tuesday/,100,100,100,91,0.5 s,0.9 s,0.001,0 ms,0.5 s,1.5 s,100,100,100,92,0.5 s,0.8 s,0,0 ms,0.5 s,1.5 s,06/06/2023
https://landscapewaco.com/blog/before-and-happily-ever-after/,100,100,100,91,0.5 s,0.9 s,0.002,0 ms,0.8 s,1.3 s,90,100,100,92,0.8 s,0.9 s,0.262,0 ms,0.8 s,1.3 s,06/06/2023
https://landscapewaco.com/blog/building-a-pool-we-can-help-put-your-landscaping-back-in-order-give-us-a-call/,100,100,100,91,0.5 s,0.9 s,0.003,0 ms,0.5 s,1.5 s,100,100,100,92,0.4 s,0.7 s,0,0 ms,0.5 s,1.5 s,06/06/2023
https://landscapewaco.com/blog/limestone-tree-well-for-a-landscaping-project-in-china-spring/,100,100,100,91,0.5 s,0.9 s,0.003,0 ms,0.8 s,1.4 s,91,100,100,92,0.8 s,0.9 s,0.263,0 ms,0.8 s,1.4 s,06/06/2023
https://landscapewaco.com/blog/landscaping-cajun-style/,100,100,100,91,0.5 s,0.9 s,0.007,0 ms,0.8 s,1.3 s,100,100,100,92,0.3 s,0.7 s,0,0 ms,0.8 s,1.3 s,06/06/2023
https://landscapewaco.com/blog/wall-in-the-woods/,100,100,100,91,0.5 s,0.9 s,0.001,0 ms,0.8 s,1.3 s,99,100,100,92,0.8 s,0.9 s,0.008,0 ms,0.8 s,1.3 s,06/06/2023
https://landscapewaco.com/blog/rainy-day-progress/,100,100,100,91,0.6 s,1.1 s,0.002,10 ms,0.9 s,1.5 s,100,100,100,92,0.5 s,0.8 s,0,10 ms,0.9 s,1.5 s,06/06/2023
https://landscapewaco.com/blog/a-dangerous-slope-and-minimally-used-area-now-has-safety-and-function/,100,100,100,91,0.5 s,0.9 s,0.003,0 ms,0.8 s,1.2 s,99,100,100,92,0.8 s,0.9 s,0.045,0 ms,0.8 s,1.2 s,06/06/2023
https://landscapewaco.com/blog/wall-and-drain-progression/,100,100,100,91,0.6 s,0.9 s,0.028,0 ms,0.9 s,1.4 s,100,100,100,92,0.4 s,0.7 s,0.004,0 ms,0.9 s,1.4 s,06/06/2023
https://landscapewaco.com/blog/another-awesome-wall-project-underway/,100,100,100,91,0.6 s,0.9 s,0.002,0 ms,0.6 s,1.6 s,100,100,100,92,0.5 s,0.8 s,0,0 ms,0.6 s,1.6 s,06/06/2023
