"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI","Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI","Date & Time"
https://carnahanlandscaping.com/blog/why-you-should-consider-building-a-pergola-in-houston/,98,100,100,97,0.4 s,2.5 s,0,10 ms,0.6 s,0.5 s,100,100,100,100,0.2 s,0.4 s,0,10 ms,0.6 s,0.5 s,01/19/2024
https://carnahanlandscaping.com/blog/why-you-should-have-an-outdoor-fireplace-installed/,99,100,100,97,0.6 s,2.1 s,0,90 ms,1.3 s,1.2 s,100,100,100,100,0.2 s,0.3 s,0,90 ms,1.3 s,1.2 s,01/19/2024
https://carnahanlandscaping.com/blog/the-best-styles-for-outdoor-kitchens/,96,100,100,97,0.6 s,2.9 s,0,0 ms,0.6 s,0.8 s,100,100,100,100,0.1 s,0.2 s,0,0 ms,0.6 s,0.8 s,01/19/2024
https://carnahanlandscaping.com/,100,100,100,100,0.7 s,0.7 s,0,60 ms,0.8 s,1.0 s,100,100,100,100,0.2 s,0.2 s,0,60 ms,0.8 s,1.0 s,01/19/2024
https://carnahanlandscaping.com/request-a-quote/,97,100,100,98,0.5 s,2.1 s,0,170 ms,1.1 s,0.8 s,100,100,100,100,0.2 s,0.3 s,0,170 ms,1.1 s,0.8 s,01/19/2024
https://carnahanlandscaping.com/new-pools/,99,100,100,99,0.4 s,2.1 s,0,0 ms,0.4 s,0.5 s,100,100,100,100,0.1 s,0.3 s,0,0 ms,0.4 s,0.5 s,01/19/2024
https://carnahanlandscaping.com/our-reviews/,100,100,100,100,0.6 s,0.6 s,0,20 ms,0.7 s,0.7 s,100,100,100,100,0.3 s,0.3 s,0,20 ms,0.7 s,0.7 s,01/19/2024
https://carnahanlandscaping.com/outdoor-living/irrigation-and-drains-system/,97,100,100,98,0.4 s,2.5 s,0,0 ms,0.4 s,0.5 s,100,100,100,100,0.3 s,0.5 s,0.008,0 ms,0.4 s,0.5 s,01/19/2024
https://carnahanlandscaping.com/outdoor-living/pergolas-cabanas/,99,100,100,98,0.4 s,2.1 s,0,0 ms,0.4 s,0.5 s,100,100,100,100,0.2 s,0.4 s,0,0 ms,0.4 s,0.5 s,01/19/2024
https://carnahanlandscaping.com/locations/,98,100,100,100,0.4 s,2.4 s,0,0 ms,0.4 s,0.5 s,100,100,100,100,0.2 s,0.3 s,0,0 ms,0.4 s,0.5 s,01/19/2024
https://carnahanlandscaping.com/location/magnolia/,100,100,100,98,0.6 s,0.6 s,0,20 ms,0.8 s,0.6 s,100,100,100,100,0.1 s,0.2 s,0,20 ms,0.8 s,0.6 s,01/19/2024
https://carnahanlandscaping.com/financing/,99,100,100,100,0.6 s,2.1 s,0,80 ms,1.1 s,0.9 s,100,100,100,100,0.3 s,0.3 s,0,80 ms,1.1 s,0.9 s,01/19/2024
https://carnahanlandscaping.com/privacy/,100,100,100,100,0.4 s,0.8 s,0,0 ms,0.4 s,0.5 s,100,100,100,100,0.2 s,0.3 s,0,0 ms,0.4 s,0.5 s,01/19/2024
https://carnahanlandscaping.com/blog/why-you-should-have-an-outdoor-fireplace-installed/,99,100,100,97,0.5 s,2.1 s,0,10 ms,0.8 s,0.8 s,100,100,100,100,0.1 s,0.3 s,0,10 ms,0.8 s,0.8 s,01/19/2024
https://carnahanlandscaping.com/blog/the-3-most-popular-uses-for-pergolas/,97,100,100,97,0.6 s,2.1 s,0,160 ms,1.3 s,0.9 s,100,100,100,100,0.3 s,0.3 s,0,160 ms,1.3 s,0.9 s,01/19/2024
https://carnahanlandscaping.com/blog/the-best-styles-for-outdoor-kitchens/,99,100,100,97,0.6 s,2.1 s,0,70 ms,1.1 s,1.0 s,92,100,100,92,0.2 s,0.4 s,0,70 ms,1.1 s,1.0 s,01/19/2024
https://carnahanlandscaping.com/blog/5-ideas-for-your-outdoor-kitchen-in-houston/,99,100,100,97,0.5 s,2.1 s,0,20 ms,0.9 s,0.7 s,100,100,100,100,0.3 s,0.4 s,0,20 ms,0.9 s,0.7 s,01/19/2024
https://carnahanlandscaping.com/blog/drought-tolerant-landscaping-10-key-tips/,99,100,100,97,0.5 s,2.1 s,0,30 ms,0.8 s,0.7 s,100,100,100,100,0.3 s,0.5 s,0,30 ms,0.8 s,0.7 s,01/19/2024
https://carnahanlandscaping.com/,100,100,100,100,0.5 s,0.9 s,0,0 ms,0.5 s,0.5 s,100,100,100,100,0.3 s,0.5 s,0.008,0 ms,0.5 s,0.5 s,01/19/2024
https://carnahanlandscaping.com/contact-us/,99,100,100,100,0.5 s,2.0 s,0.004,0 ms,0.5 s,0.5 s,99,100,100,100,0.4 s,0.5 s,0.059,0 ms,0.5 s,0.5 s,01/19/2024
https://carnahanlandscaping.com/landscape/,99,100,100,100,0.5 s,2.1 s,0,0 ms,0.5 s,0.6 s,95,100,100,100,0.2 s,0.4 s,0.026,0 ms,0.5 s,0.6 s,01/19/2024
https://carnahanlandscaping.com/new-pools/,99,100,100,99,0.5 s,2.1 s,0,0 ms,0.6 s,0.6 s,100,100,100,100,0.3 s,0.3 s,0.026,0 ms,0.6 s,0.6 s,01/19/2024
https://carnahanlandscaping.com/about-us/,95,100,100,100,0.5 s,3.0 s,0,0 ms,0.5 s,0.6 s,99,100,100,100,0.4 s,0.5 s,0.026,0 ms,0.5 s,0.6 s,01/19/2024
https://carnahanlandscaping.com/pool-builder-the-woodlands/,99,100,100,97,0.5 s,2.1 s,0,0 ms,0.5 s,0.5 s,99,100,100,100,0.3 s,0.5 s,0.028,0 ms,0.5 s,0.5 s,01/19/2024
https://carnahanlandscaping.com/location/the-woodlands/,100,100,100,98,0.4 s,0.4 s,0,0 ms,0.4 s,0.4 s,100,100,100,100,0.3 s,0.4 s,0.026,0 ms,0.4 s,0.4 s,01/19/2024
https://carnahanlandscaping.com/outdoor-living/outdoor-kitchen-grills/,99,100,100,98,0.5 s,2.1 s,0,0 ms,0.5 s,0.6 s,100,100,100,100,0.5 s,0.6 s,0.008,0 ms,0.5 s,0.6 s,01/19/2024
https://carnahanlandscaping.com/outdoor-living/irrigation-and-drains-system/,99,100,100,98,0.7 s,2.2 s,0,30 ms,1.2 s,1.0 s,83,100,100,100,0.2 s,0.4 s,0,30 ms,1.2 s,1.0 s,01/19/2024
https://carnahanlandscaping.com/blog/ask-your-pool-builder-in-houston-these-questions-before-you-start/,99,100,100,97,0.5 s,2.0 s,0,20 ms,0.9 s,0.7 s,100,100,100,100,0.5 s,0.6 s,0.008,20 ms,0.9 s,0.7 s,01/19/2024
https://carnahanlandscaping.com/blog/4-cost-effective-pool-building-tips/,98,100,100,97,0.6 s,2.1 s,0,100 ms,1.1 s,1.0 s,100,100,100,100,0.4 s,0.4 s,0.008,100 ms,1.1 s,1.0 s,01/19/2024
https://carnahanlandscaping.com/blog/why-you-should-consider-building-a-pergola-in-houston/,99,100,100,97,0.5 s,2.1 s,0,0 ms,0.5 s,0.6 s,100,100,100,100,0.3 s,0.4 s,0.008,0 ms,0.5 s,0.6 s,01/19/2024
https://carnahanlandscaping.com/blog/building-a-covered-patio-in-houston-consider-this/,98,100,100,97,0.6 s,2.1 s,0,110 ms,1.1 s,1.0 s,100,100,100,100,0.3 s,0.4 s,0.008,110 ms,1.1 s,1.0 s,01/19/2024
https://carnahanlandscaping.com/blog/why-you-should-have-an-outdoor-fireplace-installed/,99,100,100,97,0.6 s,2.1 s,0,20 ms,1.0 s,0.9 s,100,100,100,100,0.3 s,0.4 s,0.008,20 ms,1.0 s,0.9 s,01/19/2024
https://carnahanlandscaping.com/blog/the-3-most-popular-uses-for-pergolas/,99,100,100,97,0.5 s,2.1 s,0,0 ms,0.6 s,0.7 s,100,100,100,100,0.5 s,0.5 s,0.008,0 ms,0.6 s,0.7 s,01/19/2024
https://carnahanlandscaping.com/blog/the-best-styles-for-outdoor-kitchens/,95,100,100,97,0.6 s,2.1 s,0,220 ms,1.3 s,0.9 s,100,100,100,100,0.4 s,0.5 s,0.008,220 ms,1.3 s,0.9 s,01/19/2024
https://carnahanlandscaping.com/blog/5-ideas-for-your-outdoor-kitchen-in-houston/,99,100,100,97,0.6 s,2.1 s,0,40 ms,1.1 s,0.9 s,100,100,100,100,0.3 s,0.4 s,0.012,40 ms,1.1 s,0.9 s,01/19/2024
https://carnahanlandscaping.com/blog/drought-tolerant-landscaping-10-key-tips/,99,100,100,97,0.5 s,2.1 s,0,10 ms,0.7 s,0.7 s,100,100,100,100,0.2 s,0.3 s,0.012,10 ms,0.7 s,0.7 s,01/19/2024
https://carnahanlandscaping.com/,100,100,100,100,0.7 s,0.7 s,0,0 ms,0.7 s,0.9 s,100,100,100,100,0.2 s,0.2 s,0.012,0 ms,0.7 s,0.9 s,01/19/2024
https://carnahanlandscaping.com/request-a-quote/,88,100,95,98,0.8 s,2.8 s,0,340 ms,2.7 s,1.9 s,100,100,100,100,0.4 s,0.4 s,0.008,340 ms,2.7 s,1.9 s,01/19/2024
https://carnahanlandscaping.com/blog-page/,96,100,100,93,0.5 s,2.8 s,0,0 ms,0.5 s,0.7 s,98,100,95,100,0.6 s,1.1 s,0,0 ms,0.5 s,0.7 s,01/19/2024
