"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI","Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI","Date & Time"
https://landscapewaco.com/landscaping-blog/,99,73,92,70,0.9 s,1.4 s,0.011,70 ms,3.2 s,2.8 s,71,73,92,67,1.1 s,2.2 s,0.012,70 ms,3.2 s,2.8 s,03/20/2023
https://landscapewaco.com/blog/oak-wilt/,94,64,92,68,1.3 s,2.2 s,0.015,190 ms,3.6 s,3.2 s,84,64,92,67,0.8 s,1.7 s,0.01,190 ms,3.6 s,3.2 s,03/20/2023
https://landscapewaco.com/blog/landscaping-with-native-texas-plants/,97,64,92,69,0.9 s,1.6 s,0.014,180 ms,3.1 s,2.4 s,79,64,92,67,0.8 s,2.4 s,0.012,180 ms,3.1 s,2.4 s,03/20/2023
https://landscapewaco.com/services/landscaping-services-tx/,99,64,92,68,1.1 s,2.0 s,0.016,30 ms,2.9 s,2.2 s,85,64,92,67,0.9 s,1.5 s,0.021,30 ms,2.9 s,2.2 s,03/20/2023
https://landscapewaco.com/services/sprinkler-services-tx/,99,64,92,68,0.9 s,1.4 s,0.012,60 ms,2.9 s,2.6 s,79,64,92,67,1.0 s,1.7 s,0.131,60 ms,2.9 s,2.6 s,03/20/2023
https://landscapewaco.com/services/lawn-care-services-tx/,97,64,92,68,0.9 s,1.1 s,0.013,160 ms,2.9 s,2.3 s,83,64,92,67,0.9 s,1.8 s,0.008,160 ms,2.9 s,2.3 s,03/20/2023
https://landscapewaco.com/blog/how-to-conserve-irrigation-water/,99,64,92,69,0.9 s,1.7 s,0.016,50 ms,2.9 s,2.3 s,81,64,92,67,1.2 s,1.7 s,0.015,50 ms,2.9 s,2.3 s,03/20/2023
https://landscapewaco.com/blog/landscape-articles/fall-lawn-landscape-prep-in-texas/,100,64,92,68,0.7 s,1.4 s,0.015,30 ms,2.8 s,2.1 s,82,64,92,67,1.1 s,1.8 s,0.011,30 ms,2.8 s,2.1 s,03/20/2023
https://landscapewaco.com/blog/portfolio/new-freddys-looking-good/,100,64,92,68,0.8 s,1.5 s,0.013,10 ms,2.5 s,1.9 s,86,64,92,67,1.1 s,1.5 s,0.009,10 ms,2.5 s,1.9 s,03/20/2023
https://landscapewaco.com/blog/landscape-articles/outdoor-projects-to-consider-now-for-spring-enjoyment/,99,64,92,69,0.9 s,1.6 s,0.013,20 ms,2.7 s,2.4 s,56,64,92,67,1.6 s,2.9 s,0.014,20 ms,2.7 s,2.4 s,03/20/2023
https://landscapewaco.com/blog/before-and-after-about-one-day-start-to-finish/,94,64,83,69,0.9 s,1.7 s,0.012,240 ms,3.3 s,2.5 s,68,64,83,67,1.5 s,2.9 s,0.012,240 ms,3.3 s,2.5 s,03/20/2023
https://landscapewaco.com/blog/home-owner-wanted-more-useable-level-space-for-their-back-yard-that-backs-up-to/,98,64,83,69,1.0 s,1.8 s,0.028,120 ms,2.3 s,2.2 s,79,64,83,67,1.1 s,2.0 s,0.014,120 ms,2.3 s,2.2 s,03/20/2023
https://landscapewaco.com/blog/client-in-robinson-had-a-hedge-of-boxwoods-in-declining-health-and-wanted-somet/,96,64,83,69,0.8 s,1.7 s,0.013,220 ms,3.1 s,2.1 s,72,64,83,67,1.5 s,2.6 s,0.015,220 ms,3.1 s,2.1 s,03/20/2023
https://landscapewaco.com/blog/client-was-having-problems-with-shrubs-the-past-few-years-and-was-diagnosed-as-f/,96,64,92,69,1.2 s,1.9 s,0.015,170 ms,3.3 s,2.6 s,84,64,92,67,0.9 s,1.5 s,0.032,170 ms,3.3 s,2.6 s,03/20/2023
https://landscapewaco.com/blog/went-back-to-a-project-in-hewitt-to-do-some-additional-work-and-the-total-landca/,99,64,83,69,1.0 s,1.9 s,0.015,10 ms,2.9 s,2.5 s,87,64,83,67,0.8 s,1.5 s,0.031,10 ms,2.9 s,2.5 s,03/20/2023
https://landscapewaco.com/blog/client-purchaed-new-built-home-in-hewitt-with-basic-builder-landscape-in-front/,99,64,83,69,0.9 s,1.4 s,0.015,90 ms,2.9 s,2.2 s,83,64,83,67,0.9 s,1.8 s,0.031,90 ms,2.9 s,2.2 s,03/20/2023
https://landscapewaco.com/blog/just-finished-a-small-installation-in-woodway-back-yard-had-nothing-but-lawn-an/,99,64,92,69,1.2 s,1.7 s,0.013,60 ms,2.7 s,2.5 s,82,64,92,67,0.9 s,1.9 s,0.009,60 ms,2.7 s,2.5 s,03/20/2023
https://landscapewaco.com/blog/preparing-to-make-a-landscape-statement-for-a-client-this-morning/,94,64,83,69,1.6 s,2.7 s,0.017,80 ms,3.5 s,3.0 s,72,64,83,67,1.2 s,2.2 s,0.01,80 ms,3.5 s,3.0 s,03/20/2023
https://landscapewaco.com/blog/the-first-national-bank-of-central-texas-picture-perfect-lawn-and-landscape-llc/,95,64,92,69,1.3 s,1.9 s,0.015,220 ms,3.3 s,2.8 s,71,64,92,67,1.1 s,2.1 s,0.085,220 ms,3.3 s,2.8 s,03/20/2023
https://landscapewaco.com/blog/home-owner-needed-more-light-for-lawn-and-landscape-as-trees-had-grown-over-the/,97,64,83,68,0.9 s,1.6 s,0.013,160 ms,3.0 s,2.4 s,84,64,83,67,0.9 s,1.7 s,0.025,160 ms,3.0 s,2.4 s,03/20/2023
https://landscapewaco.com/blog/newer-home-with-builder-landscape-almost-total-redo-with-new-flagstone-walkwa/,99,64,83,68,1.0 s,1.6 s,0.015,60 ms,2.6 s,2.6 s,82,64,83,67,1.0 s,1.8 s,0.051,60 ms,2.6 s,2.6 s,03/20/2023
https://landscapewaco.com/blog/had-a-large-old-ligustrum-shrub-that-turned-into-a-tree-that-was-blocking-too/,100,64,83,69,0.7 s,1.3 s,0.015,50 ms,2.6 s,2.0 s,74,64,83,67,0.9 s,1.9 s,0.027,50 ms,2.6 s,2.0 s,03/20/2023
https://landscapewaco.com/blog/why-winter-is-the-best-time-to-trim-trees-in-texas/,99,69,92,69,1.2 s,1.8 s,0.012,30 ms,2.6 s,2.2 s,69,69,92,67,1.5 s,2.5 s,0.013,30 ms,2.6 s,2.2 s,03/20/2023
https://landscapewaco.com/blog/why-winter-is-the-best-time-to-trim-trees-in-texas-picture-perfect-lawn-landscape/,82,64,92,69,1.2 s,2.1 s,0.033,610 ms,3.9 s,3.0 s,87,64,92,67,0.8 s,1.7 s,0.016,610 ms,3.9 s,3.0 s,03/20/2023
https://landscapewaco.com/blog/,96,73,92,70,0.9 s,1.9 s,0.013,150 ms,3.6 s,3.5 s,80,73,92,67,0.9 s,1.9 s,0.011,150 ms,3.6 s,3.5 s,03/20/2023
https://landscapewaco.com/blog/just-finished-a-small-project-at-the-carleen-bright-arboretum-for-the-local-audu/,99,64,83,69,1.0 s,1.8 s,0.017,30 ms,3.0 s,2.7 s,83,64,83,67,1.0 s,1.5 s,0.032,30 ms,3.0 s,2.7 s,03/20/2023
https://landscapewaco.com/blog/installing-a-few-trees-today/,99,64,92,69,0.8 s,1.2 s,0.035,80 ms,2.9 s,2.5 s,73,64,92,67,0.9 s,1.6 s,0.006,80 ms,2.9 s,2.5 s,03/20/2023
